code,base,colorSuffix,role,onPost,standard,pitchMm,fixing,boxShape,supportType,frameLayout,postCount,standardSignalsIT,standardSignalsDE,outletStandard,series,seriesSource,seriesConfidence,moduleCount,frameModules,moduleSpanCurated,color,isColor,material,unit,priceEUR,priceStatus,packQty,categoryDerived,note,sourceSheet,sourceRow
20255.N,20255,N,mechanism,true,both,,,unknown,unknown,,,,,italian,,,missing,,,,серебро матовое,true,,шт.,76.35,ok,10,Силовые розетки,,VIMAR,4834
20257,20257,,mechanism,true,both,,,unknown,unknown,,,,,italian,,,missing,,,,,false,,шт.,42.85,ok,20,Силовые розетки,,VIMAR,4835
20257.B,20257,B,mechanism,true,both,,,unknown,unknown,,,,,italian,,,missing,,,,белая,true,,шт.,42.85,ok,20,Силовые розетки,,VIMAR,4836
20257.N,20257,N,mechanism,true,both,,,unknown,unknown,,,,,italian,,,missing,,,,серебро матовое,true,,шт.,44.23,ok,20,Силовые розетки,,VIMAR,4837
20276,20276,,mechanism,true,both,,,unknown,unknown,,,,,italian,,,missing,,,,,false,,шт.,342.93,ok,5,Силовые розетки,,VIMAR,4838
20276.B,20276,B,mechanism,true,both,,,unknown,unknown,,,,,italian,,,missing,,,,белая,true,,шт.,342.93,ok,5,Силовые розетки,,VIMAR,4839
20276.N,20276,N,mechanism,true,both,,,unknown,unknown,,,,,italian,,,missing,,,,серебро матовое,true,,шт.,355.75,ok,5,Силовые розетки,,VIMAR,4840
20283.B,20283,B,mechanism,true,both,,,unknown,unknown,,,,,italian,,,missing,,,,белая,true,,шт.,528.74,ok,5,"Выключатели, переключатели и кнопки",Запрашивать остатки,VIMAR,4841
20286,20286,,mechanism,true,both,,,unknown,unknown,,,,,italian,,,missing,,,,,false,,шт.,750.79,ok,1,"Выключатели, переключатели и кнопки",,VIMAR,4842
20286.B,20286,B,mechanism,true,both,,,unknown,unknown,,,,,italian,,,missing,,,,белая,true,,шт.,750.79,ok,1,"Выключатели, переключатели и кнопки",,VIMAR,4843
20286.N,20286,N,mechanism,true,both,,,unknown,unknown,,,,,italian,,,missing,,,,серебро матовое,true,,шт.,778.9,ok,1,"Выключатели, переключатели и кнопки",,VIMAR,4844
20290,20290,,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,,false,,шт.,243.63,ok,1,Силовые розетки,,VIMAR,4845
20290.B,20290,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,белая,true,,шт.,243.63,ok,1,Силовые розетки,,VIMAR,4846
20290.N,20290,N,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,серебро матовое,true,,шт.,286.43,ok,1,Силовые розетки,,VIMAR,4847
20291,20291,,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,серая,true,,шт.,305.27,ok,1,Силовые розетки,,VIMAR,4848
20291.B,20291,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,белая,true,,шт.,305.27,ok,1,Силовые розетки,,VIMAR,4849
20291.N,20291,N,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,серебро матовое,true,,шт.,320.47,ok,1,Силовые розетки,,VIMAR,4850
20292,20292,,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,серое,true,,шт.,82.7,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4851
20292.AC.15,20292,AC,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,серое,true,,шт.,122.29,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4852
20292.AC.15.B,20292,AC.B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,белое,true,,шт.,122.29,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4853
20292.AC.15.N,20292,AC.N,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,серебро матовое,true,,шт.,132.55,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4854
20292.AC.B,20292,AC.B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,белое,true,,шт.,,error:#N/A,1,Слаботочные розетки и интерфейсы,Запрашивать остатки,VIMAR,4855
20292.B,20292,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,белое,true,,шт.,82.7,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4856
20292.C.25,20292,C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,серое,true,,шт.,111.15,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4857
20292.C.25.B,20292,C.B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,белое,true,,шт.,111.15,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4858
20292.C.25.N,20292,C.N,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,серебро матовое,true,,шт.,121.06,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4859
20292.CC,20292,CC,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,серое,true,,шт.,113.42,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4860
20292.CC.B,20292,CC.B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,белое,true,,шт.,113.42,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4861
20292.CC.N,20292,CC.N,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,серебро матовое,true,,шт.,124.38,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4862
20292.N,20292,N,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,серебро матовое,true,,шт.,90.08,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4863
20295,20295,,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,серое,true,,шт.,127,ok,1,Слаботочные розетки и интерфейсы,Запрашивать остатки,VIMAR,4864
20295.AC,20295,AC,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,серое,true,,шт.,127,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4865
20295.AC.B,20295,AC.B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,белое,true,,шт.,127,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4866
20295.AC.N,20295,AC.N,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,серебро матовое,true,,шт.,137.66,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4867
20295.B,20295,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,белое,true,,шт.,127,ok,1,Слаботочные розетки и интерфейсы,Запрашивать остатки,VIMAR,4868
20295.CC,20295,CC,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,серое,true,,шт.,127,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4869
20295.CC.B,20295,CC.B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,белое,true,,шт.,127,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4870
20295.CC.N,20295,CC.N,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,серебро матовое,true,,шт.,137.66,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4871
20298,20298,,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,серое,true,,шт.,116.28,ok,1,Слаботочные розетки и интерфейсы,,VIMAR,4872
